1,3360,648.00,238.00,684.71,321.29
1,3359,246.00,218.00,286.26,309.36
1,3358,500.00,158.00,530.98,228.30
2,3361,504.00,162.00,534.98,232.30
2,3360,637.00,245.00,670.73,321.54
2,3359,245.00,215.00,288.46,313.62
2,3358,495.00,158.00,525.98,228.30
3,3360,625.35,239.48,661.13,320.66
3,3359,261.08,216.78,297.17,298.66
3,3358,494.71,158.00,525.69,228.30
4,3360,615.61,243.54,649.94,321.44
4,3359,274.95,215.65,310.52,296.37
4,3358,490.54,161.39,521.52,231.69
5,3360,603.71,239.94,639.31,320.73
5,3359,279.89,212.91,317.68,298.66
5,3358,489.53,162.25,520.51,232.55
6,3360,592.31,238.58,628.53,320.77
6,3359,285.24,211.84,320.51,291.86
6,3358,485.63,166.13,516.61,236.43
7,3360,580.40,238.02,616.94,320.94
7,3359,286.76,212.19,324.07,296.85
7,3358,481.86,164.40,514.26,237.92
8,3360,576.72,237.77,613.44,321.11
8,3359,292.59,213.82,329.36,297.26
8,3358,476.71,166.13,508.62,238.54
9,3360,568.31,237.67,605.14,321.23
9,3359,298.54,211.16,335.01,293.91
9,3358,475.06,166.84,506.65,238.53
10,3360,558.20,237.63,595.08,321.31
10,3359,304.52,210.31,340.82,292.67
10,3358,471.24,167.14,502.63,238.37
11,3360,543.42,237.62,580.33,321.36
11,3359,309.84,210.09,346.04,292.23
11,3358,467.00,168.10,499.36,241.54
12,3360,534.31,237.62,571.23,321.39
12,3359,315.57,210.07,351.73,292.11
12,3358,462.35,167.22,494.29,239.70
13,3360,523.99,237.64,560.91,321.41
13,3359,324.34,207.76,359.39,287.30
13,3358,457.48,170.32,489.13,242.14
14,3360,509.24,237.66,546.16,321.42
14,3359,331.98,201.71,367.36,281.99
14,3358,454.91,169.17,487.36,242.80
15,3364,721.12,286.12,771.91,401.38
15,3360,500.11,237.68,537.02,321.43
15,3359,337.86,199.36,373.48,280.19
16,3364,719.58,278.57,770.87,394.96
16,3360,493.76,237.70,530.66,321.43
16,3359,339.79,198.44,375.59,279.67
17,3366,425.45,164.07,460.82,244.31
17,3364,714.14,271.89,765.43,388.27
17,3360,483.83,237.71,520.73,321.43
17,3359,342.12,196.01,379.31,280.41
18,3364,724.89,272.10,774.14,383.88
18,3360,469.27,237.73,506.15,321.42
18,3359,348.58,193.39,385.53,277.22
19,3365,428.76,179.68,459.58,249.61
19,3364,729.08,273.36,776.98,382.08
19,3360,456.90,233.81,493.77,317.48
19,3359,352.85,201.24,386.50,277.59
20,3367,693.76,278.96,741.24,386.70
20,3364,727.61,276.38,773.31,380.10
20,3360,448.64,232.34,485.51,315.99
20,3359,353.40,207.40,385.16,279.48
21,3367,686.10,274.55,731.38,377.29
21,3364,721.44,271.21,764.33,368.55
21,3360,438.67,231.81,475.53,315.44
22,3369,359.79,185.74,397.53,271.37
22,3367,679.82,273.84,723.87,373.80
22,3364,716.28,274.63,757.21,367.51
22,3360,431.25,227.72,469.26,313.97
23,3369,359.53,183.66,397.91,270.73
23,3367,668.23,269.81,711.59,368.22
23,3364,714.74,276.87,754.30,366.63
23,3360,425.50,229.76,462.30,313.26
24,3369,363.84,183.31,402.40,270.80
24,3367,655.51,272.86,698.50,370.40
24,3364,704.81,271.34,745.92,364.62
24,3360,412.22,205.57,458.20,309.91
25,3371,383.05,173.72,416.82,250.35
25,3370,661.04,270.67,702.54,364.84
25,3369,365.26,183.47,403.81,270.95
25,3364,696.32,264.30,738.44,359.88
25,3360,400.56,187.50,452.14,304.54
26,3370,658.21,264.09,700.53,360.13
26,3369,368.92,179.85,409.02,270.85
26,3364,688.69,265.61,729.22,357.55
26,3360,395.94,191.25,446.73,306.52
27,3370,653.14,261.91,695.93,359.01
27,3369,370.00,178.33,410.95,271.26
27,3364,686.23,266.89,725.59,356.20
27,3360,390.35,182.32,443.41,302.74
28,3370,646.66,261.22,689.72,358.95
28,3369,370.39,177.23,410.42,268.05
28,3364,680.95,262.05,720.65,352.13
28,3360,379.14,176.79,428.29,288.30
29,3370,635.56,256.19,678.80,354.30
29,3369,370.61,177.27,409.98,266.59
29,3364,670.49,260.22,710.43,350.85
29,3360,372.11,193.87,419.09,300.47
30,3374,634.23,257.03,676.50,352.93
30,3370,622.23,259.23,665.57,357.58
30,3369,370.74,177.65,409.62,265.86
30,3364,666.50,252.86,707.68,346.30
30,3360,374.07,201.36,419.41,304.25
31,3375,393.88,217.36,427.67,294.05
31,3374,628.13,258.53,669.03,351.36
31,3370,616.49,254.68,658.63,350.32
31,3369,374.81,178.06,413.33,265.46
31,3364,660.36,249.76,702.40,345.14
32,3375,393.66,220.13,426.42,294.46
32,3374,622.48,255.08,662.73,346.42
32,3370,610.82,257.52,652.17,351.34
32,3369,376.36,178.44,414.60,265.22
32,3364,653.61,249.67,694.16,341.68
33,3375,397.79,202.30,437.19,291.70
33,3374,613.58,250.67,655.16,345.04
33,3369,376.93,178.76,414.96,265.06
34,3375,398.78,195.51,441.27,291.93
34,3374,609.68,248.14,650.53,340.85
34,3369,377.03,175.68,416.12,264.38
34,3360,377.97,200.76,418.52,292.77
35,3376,629.02,244.06,671.89,341.35
35,3375,399.83,190.49,442.47,287.25
35,3374,603.96,247.60,644.37,339.31
35,3369,384.18,174.21,422.80,261.84
35,3360,374.73,185.75,414.25,275.42
36,3376,625.88,241.94,669.10,340.02
36,3375,399.23,186.47,443.22,286.30
36,3374,598.60,243.85,640.11,338.05
36,3370,610.62,251.34,651.96,345.17
36,3369,383.55,177.85,422.99,267.33
36,3360,369.92,177.39,409.74,267.74
37,3376,625.02,236.21,668.42,334.71
37,3375,403.80,187.26,447.29,285.94
37,3374,592.75,242.26,634.97,338.06
37,3370,611.07,245.38,653.08,340.71
37,3369,386.47,178.28,425.32,266.45
37,3360,368.21,174.20,408.24,265.03
38,3376,614.57,238.41,656.59,333.76
38,3375,405.55,187.95,448.64,285.73
38,3374,581.07,247.95,621.26,339.15
38,3370,596.37,245.07,636.60,336.36
38,3369,387.88,182.90,424.64,266.31
38,3360,360.52,168.92,399.68,257.78
39,3376,607.45,231.64,650.03,328.27
39,3375,415.68,183.24,457.21,277.48
39,3374,573.86,239.52,613.91,330.41
39,3370,588.57,242.46,628.68,333.46
39,3369,388.75,185.56,423.93,265.38
40,3376,599.81,232.96,641.40,327.35
40,3375,422.89,178.85,464.53,273.33
40,3374,563.63,240.53,602.35,328.39
40,3370,585.82,241.59,625.83,332.40
40,3369,392.59,187.24,426.59,264.38
41,3379,366.87,177.09,400.30,252.94
41,3376,593.31,233.89,634.26,326.82
41,3375,426.25,180.67,466.72,272.51
41,3369,390.11,183.57,424.06,260.63
42,3379,370.97,177.37,404.11,252.58
42,3376,586.97,230.85,628.76,325.69
42,3375,429.89,182.28,467.76,268.21
42,3369,390.84,179.39,426.91,261.26
43,3381,550.63,235.37,591.53,328.18
43,3379,372.24,177.51,405.29,252.51
43,3376,584.90,229.13,626.06,322.52
43,3375,433.44,182.55,470.21,265.99
43,3369,392.25,183.07,427.73,263.57
44,3381,548.03,230.68,588.92,323.45
44,3379,372.60,177.56,405.65,252.54
44,3376,579.23,225.52,618.72,315.12
44,3375,436.36,181.44,471.49,261.14
45,3384,709.40,271.42,757.71,381.06
45,3382,383.55,181.58,417.28,258.12
45,3381,542.44,229.30,583.28,321.97
45,3379,372.67,177.57,405.74,252.60
45,3376,574.16,224.15,613.71,313.90
45,3375,439.45,180.23,474.22,259.13
46,3384,705.71,269.20,754.76,380.50
46,3381,536.61,224.67,577.40,317.23
46,3379,372.65,177.56,405.75,252.68
46,3376,572.53,224.39,610.92,311.51
46,3375,441.42,181.56,475.08,257.93
47,3384,699.03,268.58,748.31,380.40
47,3381,530.69,223.17,571.43,315.61
47,3379,371.55,179.42,403.56,252.06
47,3376,568.24,220.34,607.03,308.37
47,3375,442.26,179.31,475.11,253.84
48,3387,432.16,175.04,463.69,246.60
48,3384,687.64,259.61,739.20,376.60
48,3381,523.58,223.75,562.78,312.69
48,3379,368.96,178.61,401.37,252.16
48,3376,566.81,219.40,604.71,305.40
48,3375,442.64,178.86,474.89,252.05
