2,2479,155.00,265.00,181.00,324.00
3,2481,10.00,148.00,96.67,344.67
3,2480,247.00,197.00,275.33,261.28
3,2479,156.00,262.00,184.33,326.28
6,2480,271.43,202.63,296.97,260.58
7,2480,276.43,201.81,301.97,259.78
7,2479,148.47,184.91,215.69,337.45
8,2480,283.45,204.48,309.03,262.52
8,2479,154.69,172.32,228.45,339.70
9,2480,291.13,205.34,316.75,263.46
9,2479,156.21,167.19,233.24,341.99
10,2480,299.28,203.35,326.06,264.12
10,2479,157.05,167.50,238.18,351.61
11,2480,306.92,204.40,333.37,264.40
11,2479,164.94,167.01,248.33,356.24
12,2480,316.50,202.83,343.72,264.57
12,2479,174.00,171.30,256.53,358.56
13,2480,322.30,202.00,350.00,264.85
13,2479,179.61,168.86,263.42,359.02
14,2480,333.77,201.64,362.78,267.47
14,2479,189.38,167.79,273.88,359.55
15,2480,344.22,201.10,374.07,268.83
15,2479,204.43,161.80,291.62,359.64
16,2480,351.96,200.40,381.46,267.35
16,2479,209.52,158.87,298.38,360.51
17,2480,354.61,197.62,383.87,264.00
17,2479,210.98,157.38,300.88,361.39
18,2479,211.18,156.63,301.70,362.05
19,2479,215.56,159.24,309.01,371.29
20,2479,216.04,169.33,306.94,375.62
21,2479,212.45,169.74,303.43,376.20
22,2479,215.56,164.47,309.02,376.54
23,2479,216.23,161.65,311.35,377.51
35,2489,435.05,196.55,465.63,265.95
36,2489,446.12,202.48,474.05,265.87
37,2489,453.24,206.08,481.09,269.27
38,2489,456.33,198.22,486.96,267.72
39,2489,460.02,201.79,488.68,266.85
40,2489,464.01,206.40,491.42,268.60
123,2507,497.00,187.00,533.77,270.44
124,2507,499.59,195.95,532.80,271.30
125,2507,499.53,194.17,532.39,268.73
128,2509,287.40,184.13,318.97,255.77
129,2509,283.00,188.45,313.45,257.53
129,2507,502.14,199.00,530.61,263.60
130,2509,281.73,190.28,311.54,257.91
130,2507,503.76,201.19,531.48,264.07
131,2509,281.42,191.17,310.83,257.91
131,2507,503.46,201.47,529.80,261.23
132,2509,281.40,191.67,310.55,257.82
132,2507,503.54,204.66,528.96,262.36
138,2509,284.89,192.52,313.52,257.50
157,2514,486.25,170.18,530.24,270.01
158,2514,493.21,189.74,530.95,275.38
159,2514,490.72,186.23,528.98,273.07
160,2514,493.46,192.66,529.19,273.72
161,2514,491.75,187.80,530.04,274.68
162,2514,489.25,192.69,524.29,272.18
163,2514,489.98,195.90,523.68,272.38
164,2514,486.75,197.35,518.63,269.70
167,2515,489.38,196.50,523.72,274.43
168,2515,490.56,188.74,528.68,275.23
169,2515,490.73,185.70,530.51,275.99
170,2515,490.65,184.40,531.25,276.53
181,2516,495.71,184.29,535.51,274.60
182,2516,493.80,191.20,530.96,275.51
183,2516,496.30,186.66,535.52,275.66
184,2516,496.93,184.78,537.17,276.10
185,2516,497.47,191.41,533.36,272.86
186,2516,501.06,195.40,533.99,270.13
187,2516,501.12,198.06,533.04,270.47
188,2516,500.22,199.20,530.50,267.93
189,2516,500.16,199.16,531.39,270.02
196,2516,500.09,203.88,527.39,265.82
197,2516,501.96,204.57,528.48,264.75
198,2516,499.61,203.54,527.26,266.29
199,2516,498.54,202.75,526.97,267.27
200,2516,499.56,201.87,527.72,265.77
201,2516,498.45,201.92,527.24,267.25
