1,1,415.00,449.00,544.00,718.00
1,2,581.00,443.00,678.00,712.00
1,3,1347.00,415.00,1500.00,792.00
1,4,1429.00,423.00,1590.00,762.00
1,5,621.00,459.00,700.00,652.00
1,10,473.00,453.00,576.00,714.00
1,16,541.00,459.00,584.00,558.00
1,18,1365.00,429.00,1414.00,568.00
1,19,1249.00,443.00,1292.00,548.00
1,20,1015.00,431.00,1062.00,550.00
1,22,975.00,457.00,1012.00,536.00
2,1,413.00,449.00,544.00,718.00
2,2,579.00,443.00,676.00,712.00
2,3,1353.00,413.00,1508.00,792.00
2,4,1437.00,421.00,1594.00,762.00
2,5,621.00,457.00,700.00,652.00
2,10,473.00,451.00,576.00,714.00
2,16,539.00,459.00,582.00,558.00
2,18,1367.00,427.00,1416.00,566.00
2,19,1249.00,443.00,1292.00,548.00
2,20,1013.00,431.00,1060.00,550.00
2,22,975.00,455.00,1012.00,536.00
3,1,413.00,449.00,546.00,718.00
3,2,579.00,443.00,676.00,712.00
3,3,1359.00,413.00,1516.00,794.00
3,4,1445.00,421.00,1600.00,764.00
3,5,621.00,457.00,700.00,652.00
3,10,473.00,451.00,576.00,714.00
3,16,539.00,459.00,582.00,558.00
3,18,1369.00,427.00,1418.00,566.00
3,19,1249.00,443.00,1292.00,548.00
3,20,1013.00,431.00,1060.00,550.00
3,22,975.00,455.00,1012.00,536.00
4,1,411.00,449.00,548.00,720.00
4,2,579.00,443.00,676.00,712.00
4,3,1365.00,413.00,1524.00,794.00
4,4,1453.00,421.00,1606.00,766.00
4,5,621.00,457.00,702.00,652.00
4,10,473.00,451.00,576.00,714.00
4,16,539.00,459.00,582.00,558.00
4,18,1371.00,427.00,1420.00,566.00
4,19,1249.00,443.00,1292.00,548.00
4,20,1013.00,431.00,1060.00,550.00
4,22,977.00,455.00,1014.00,536.00
5,1,411.00,449.00,550.00,720.00
5,2,579.00,443.00,676.00,712.00
5,3,1373.00,413.00,1534.00,796.00
5,4,1463.00,421.00,1612.00,766.00
5,5,623.00,457.00,702.00,654.00
5,10,473.00,451.00,576.00,714.00
5,16,539.00,459.00,582.00,558.00
5,18,1375.00,427.00,1424.00,566.00
5,19,1249.00,443.00,1292.00,548.00
5,20,1013.00,431.00,1060.00,550.00
5,22,977.00,455.00,1014.00,536.00
6,1,411.00,449.00,552.00,720.00
6,2,579.00,443.00,676.00,712.00
6,3,1379.00,413.00,1542.00,798.00
6,4,1471.00,421.00,1618.00,768.00
6,5,623.00,457.00,702.00,654.00
6,10,473.00,451.00,576.00,714.00
6,16,539.00,459.00,582.00,558.00
6,18,1377.00,427.00,1426.00,566.00
6,19,1249.00,443.00,1292.00,548.00
6,20,1013.00,431.00,1060.00,550.00
6,22,979.00,455.00,1016.00,536.00
7,1,409.00,449.00,554.00,722.00
7,2,579.00,443.00,676.00,712.00
7,3,1385.00,413.00,1550.00,798.00
7,4,1479.00,421.00,1622.00,770.00
7,5,623.00,457.00,704.00,654.00
7,10,473.00,451.00,578.00,716.00
7,16,537.00,459.00,580.00,558.00
7,18,1379.00,427.00,1428.00,566.00
7,19,1249.00,443.00,1292.00,548.00
7,20,1013.00,431.00,1060.00,550.00
7,22,979.00,455.00,1016.00,536.00
8,1,409.00,449.00,556.00,722.00
8,2,579.00,443.00,676.00,712.00
8,3,1391.00,413.00,1558.00,800.00
8,4,1489.00,421.00,1628.00,770.00
8,5,623.00,457.00,704.00,656.00
8,10,473.00,451.00,578.00,716.00
8,16,537.00,459.00,580.00,558.00
8,18,1381.00,427.00,1430.00,566.00
8,19,1249.00,443.00,1292.00,548.00
8,20,1013.00,431.00,1060.00,550.00
8,22,981.00,455.00,1018.00,536.00
9,1,409.00,449.00,558.00,724.00
9,2,579.00,443.00,676.00,712.00
9,3,1399.00,413.00,1568.00,800.00
9,4,1497.00,421.00,1634.00,772.00
9,5,625.00,457.00,704.00,656.00
9,10,475.00,451.00,578.00,716.00
9,16,537.00,459.00,580.00,558.00
9,18,1385.00,427.00,1434.00,566.00
9,19,1249.00,443.00,1292.00,548.00
9,20,1013.00,431.00,1060.00,550.00
9,22,981.00,455.00,1018.00,536.00
10,1,409.00,449.00,558.00,724.00
10,2,579.00,443.00,676.00,712.00
10,3,1405.00,413.00,1576.00,802.00
10,4,1505.00,421.00,1640.00,774.00
10,5,625.00,457.00,706.00,656.00
10,10,475.00,451.00,578.00,716.00
10,16,537.00,459.00,580.00,560.00
10,18,1387.00,427.00,1436.00,566.00
10,19,1249.00,443.00,1292.00,548.00
10,20,1013.00,431.00,1060.00,550.00
10,22,981.00,455.00,1020.00,536.00
11,1,409.00,449.00,558.00,724.00
11,2,579.00,443.00,676.00,712.00
11,3,1411.00,413.00,1584.00,804.00
11,4,1515.00,421.00,1646.00,776.00
11,5,625.00,457.00,706.00,656.00
11,10,475.00,451.00,578.00,716.00
11,16,537.00,459.00,580.00,560.00
11,18,1389.00,427.00,1438.00,566.00
11,19,1249.00,443.00,1292.00,548.00
11,20,1013.00,433.00,1060.00,552.00
11,22,983.00,455.00,1020.00,536.00
12,1,411.00,449.00,558.00,724.00
12,2,579.00,443.00,676.00,712.00
12,3,1417.00,413.00,1592.00,804.00
12,4,1523.00,419.00,1656.00,776.00
12,5,625.00,457.00,706.00,658.00
12,10,475.00,451.00,578.00,718.00
12,16,535.00,459.00,580.00,560.00
12,18,1393.00,427.00,1440.00,566.00
12,19,1249.00,443.00,1292.00,548.00
12,20,1011.00,433.00,1058.00,552.00
12,22,983.00,455.00,1020.00,536.00
13,1,413.00,449.00,556.00,726.00
13,2,579.00,443.00,676.00,712.00
13,3,1425.00,413.00,1602.00,806.00
13,4,1531.00,419.00,1668.00,778.00
13,5,627.00,457.00,708.00,658.00
13,10,475.00,451.00,580.00,718.00
13,16,535.00,459.00,578.00,560.00
13,18,1395.00,427.00,1444.00,566.00
13,19,1249.00,443.00,1292.00,548.00
13,20,1011.00,433.00,1058.00,552.00
13,22,985.00,455.00,1022.00,536.00
14,1,415.00,449.00,556.00,730.00
14,2,579.00,443.00,676.00,712.00
14,3,1431.00,413.00,1610.00,806.00
14,4,1539.00,419.00,1678.00,780.00
14,5,627.00,457.00,708.00,658.00
14,10,475.00,451.00,580.00,718.00
14,16,535.00,459.00,578.00,560.00
14,18,1397.00,427.00,1446.00,564.00
14,19,1249.00,443.00,1292.00,548.00
14,20,1011.00,433.00,1058.00,552.00
14,22,985.00,455.00,1022.00,536.00
15,1,417.00,449.00,556.00,734.00
15,2,579.00,441.00,676.00,712.00
15,3,1437.00,413.00,1618.00,808.00
15,4,1547.00,419.00,1690.00,780.00
15,5,627.00,457.00,708.00,660.00
15,10,475.00,449.00,580.00,718.00
15,16,535.00,459.00,578.00,560.00
15,18,1399.00,427.00,1448.00,564.00
15,19,1249.00,443.00,1292.00,548.00
15,20,1011.00,433.00,1058.00,552.00
15,22,987.00,455.00,1024.00,536.00
16,1,417.00,449.00,556.00,732.00
16,2,581.00,441.00,676.00,712.00
16,3,1443.00,413.00,1626.00,810.00
16,4,1557.00,419.00,1702.00,782.00
16,5,627.00,457.00,710.00,660.00
16,10,475.00,449.00,580.00,718.00
16,16,535.00,459.00,578.00,560.00
16,18,1403.00,427.00,1452.00,564.00
16,19,1249.00,443.00,1292.00,548.00
16,20,1011.00,433.00,1058.00,552.00
16,22,987.00,455.00,1024.00,536.00
17,1,419.00,449.00,556.00,730.00
17,2,581.00,441.00,678.00,712.00
17,3,1451.00,413.00,1636.00,810.00
17,4,1565.00,417.00,1712.00,784.00
17,5,629.00,457.00,710.00,660.00
17,10,477.00,449.00,580.00,720.00
17,16,533.00,459.00,578.00,560.00
17,18,1405.00,427.00,1454.00,564.00
17,19,1249.00,443.00,1292.00,548.00
17,20,1011.00,433.00,1058.00,552.00
17,22,989.00,455.00,1026.00,536.00
18,1,421.00,449.00,558.00,728.00
18,2,583.00,441.00,678.00,712.00
18,3,1457.00,413.00,1644.00,812.00
18,4,1573.00,417.00,1724.00,784.00
18,5,629.00,457.00,712.00,662.00
18,10,477.00,449.00,580.00,720.00
18,16,533.00,459.00,576.00,560.00
18,18,1407.00,427.00,1456.00,564.00
