6,1,750.00,166.00,771.12,214.31
6,2,772.00,168.00,790.02,214.19
7,1,756.00,165.00,774.33,214.87
7,2,775.00,168.00,786.33,215.72
8,1,758.00,164.00,777.18,215.54
8,2,780.00,167.00,794.10,216.34
9,1,761.00,164.00,780.33,217.32
9,2,786.00,166.00,802.33,217.08
10,1,765.00,163.00,785.06,218.22
10,2,790.00,165.00,808.41,217.95
11,1,769.00,162.00,789.00,219.27
11,2,794.00,164.00,813.67,218.96
12,1,773.00,160.00,796.13,219.49
12,2,801.00,163.00,821.30,220.12
13,1,779.00,160.00,804.33,221.89
13,2,808.00,163.00,828.00,222.45
13,4,201.00,165.00,219.00,222.39
14,1,786.00,161.00,813.33,225.49
14,2,817.00,163.00,838.52,224.98
14,4,187.00,167.00,207.40,225.97
15,1,793.00,162.00,821.00,229.32
15,2,826.00,165.00,848.00,229.74
15,4,172.00,168.00,194.33,228.65
16,1,801.00,164.00,832.67,234.44
16,2,836.00,166.00,861.48,233.76
16,4,156.00,170.00,179.22,232.42
17,1,809.00,165.00,842.67,238.86
17,2,848.00,168.00,875.67,239.04
17,4,141.00,171.00,164.50,235.63
18,1,824.00,165.00,857.29,242.62
18,2,863.00,169.00,890.58,243.66
18,4,124.00,167.00,149.64,233.94
19,1,839.00,164.00,869.67,245.79
19,2,878.00,167.00,903.67,245.66
19,4,103.00,166.00,130.00,233.93
20,1,851.00,161.00,886.81,247.43
20,2,897.00,164.00,925.44,247.10
20,4,84.00,164.00,111.86,234.55
21,1,864.00,157.00,902.67,248.63
21,2,917.00,160.00,946.33,248.07
21,4,62.00,162.00,89.67,235.39
22,1,882.00,153.00,922.66,250.49
22,2,937.00,156.00,971.39,249.68
22,4,37.00,159.00,67.66,235.47
23,1,903.00,153.00,942.33,257.17
23,2,959.00,158.00,996.00,258.32
23,4,8.00,164.00,40.50,241.62
24,1,917.00,156.00,967.08,267.84
24,2,980.00,161.00,1019.58,268.98
25,1,935.00,157.00,992.00,277.80
25,2,1003.00,163.00,1041.33,279.89
26,1,962.00,158.00,1031.30,289.34
26,2,1039.00,161.00,1085.20,288.39
27,1,990.00,153.00,1064.67,296.20
27,2,1080.00,157.00,1129.33,296.97
28,1,1039.00,147.00,1121.62,306.01
28,2,1115.00,151.00,1204.58,306.66
28,3,429.00,178.00,446.81,220.99
29,1,1092.00,137.00,1170.67,315.63
29,2,1174.00,145.00,1241.03,319.96
29,3,427.00,177.00,440.00,221.33
30,1,1132.00,140.00,1241.38,343.57
30,3,421.00,178.00,435.73,223.68
31,1,1206.00,146.00,1241.28,361.86
31,3,415.00,179.00,431.00,226.10
32,3,408.00,181.00,425.64,229.63
32,5,346.00,174.00,369.55,219.72
33,3,401.00,179.00,419.67,229.24
33,5,336.00,171.00,355.00,218.08
34,3,395.00,175.00,412.72,226.99
34,5,325.00,168.00,345.88,216.52
35,3,389.00,173.00,405.00,226.84
35,5,314.00,165.00,336.00,215.05
36,3,380.00,173.00,398.19,228.83
36,5,303.00,167.00,326.11,218.61
37,3,371.00,175.00,390.67,232.91
37,5,292.00,168.00,315.33,221.26
38,3,362.00,176.00,382.96,236.15
38,5,281.00,169.00,301.68,224.11
39,3,352.00,178.00,373.33,240.58
39,5,269.00,170.00,286.00,227.10
40,3,340.00,177.00,363.90,242.24
40,5,252.00,169.00,275.41,228.23
41,3,328.00,176.00,353.33,244.13
41,5,233.00,167.00,262.00,228.52
42,3,313.00,176.00,341.24,247.30
42,5,216.00,168.00,245.25,231.93
42,6,450.00,165.00,472.38,216.33
43,3,297.00,177.00,326.67,251.77
43,5,198.00,168.00,226.00,234.52
43,6,449.00,165.00,465.00,217.79
44,3,282.00,179.00,313.13,257.58
44,5,179.00,169.00,207.63,238.34
44,6,443.00,165.00,460.47,219.34
45,3,265.00,179.00,295.67,261.79
45,5,158.00,169.00,185.67,241.40
45,6,437.00,166.00,455.33,221.97
46,3,246.00,180.00,279.46,267.48
46,5,131.00,170.00,168.39,245.75
46,6,433.00,166.00,450.53,223.71
47,3,223.00,180.00,257.00,272.78
47,5,101.00,170.00,146.33,249.38
47,6,427.00,166.00,443.00,225.56
48,3,199.00,180.00,235.95,278.78
48,5,71.00,170.00,117.15,253.38
48,6,417.00,166.00,436.31,227.51
49,3,170.00,179.00,207.00,284.62
49,5,39.00,169.00,82.67,256.87
49,6,406.00,166.00,428.00,229.59
50,3,135.00,180.00,179.28,293.11
50,5,1.00,167.00,62.11,259.87
50,6,400.00,165.00,421.29,230.83
